quantized_time,X_0_0,Y_0_0,Z_0_0,X_0_1,Y_0_1,Z_0_1,X_0_2,Y_0_2,Z_0_2,X_0_3,Y_0_3,Z_0_3,X_0_4,Y_0_4,Z_0_4,X_0_5,Y_0_5,Z_0_5
1627567380.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6114999999999999,0.4105,0.6761250000000001,0.6924999999999999,0.156,0.7042499999999999,-0.577,-0.492125,0.652
1627567380.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6098750000000001,0.41175,0.677,0.6929999999999998,0.156,0.7039999999999998,-0.577,-0.4912500000000001,0.652375
1627567380.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.609375,0.411,0.6777500000000001,0.6936249999999999,0.15525,0.7035,-0.57775,-0.49050000000000005,0.6522500000000001
1627567380.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6082500000000001,0.411,0.679,0.694875,0.154625,0.7026249999999999,-0.578,-0.49150000000000005,0.65125
1627567380.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6063749999999999,0.412,0.68025,0.694625,0.15475,0.702375,-0.578,-0.49,0.6525000000000001
1627567380.320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.605625,0.413,0.6799999999999999,0.6950000000000001,0.155,0.702,-0.5776249999999999,-0.48887499999999995,0.653625
1627567380.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606,0.4145,0.678875,0.6950000000000001,0.155,0.7021249999999999,-0.5781249999999999,-0.48824999999999996,0.653625
1627567380.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6072500000000001,0.41612499999999997,0.677,0.6950000000000001,0.155,0.702125,-0.5788749999999999,-0.48899999999999993,0.6523750000000001
1627567380.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6095,0.41574999999999995,0.6747500000000001,0.6941249999999999,0.154625,0.7033749999999999,-0.578,-0.48949999999999994,0.653125
1627567380.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.612375,0.415875,0.6725,0.694,0.15475,0.7030000000000001,-0.577,-0.488125,0.654375
